"nge_object_id","field_search_id","sport_name","description","image_url","detect_confidence","predicted_field_type","predicted_sport","predicted_field_type_probability","predicted_sport_type_probability","predicted_large_field_type","predicted_large_sport","large_predicted_field_type_probability","large_predicted_sport_type_probability","detected_sport"
813,9750,"Tennis","box: (x1, y1) = (160,83), (x2, y2) = (187,2), width = 27 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.4029639465652271, new ground_resolution = 0.4029639434036431 new_gps_location: 47.56221163320886, -122.28683512334388","https://earth.google.com/web/@47.56221163320886,-122.28683512334388,4.1972381a,15000d","0.92, 0.90, 0.87, 0.89, 0.88, 0.86, 0.54","Synthetic","Tennis","0.999718248844147","0.999835610389709","Synthetic","Basketball","0.990305066108704","0.818612277507782","Basketball, Tennis, Baseball"
814,9750,"Tennis","box: (x1, y1) = (244,84), (x2, y2) = (271,2), width = 27 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.4029639465652271, new ground_resolution = 0.4029639434036431 new_gps_location: 47.56220919054809, -122.28653105286166","https://earth.google.com/web/@47.56220919054809,-122.28653105286166,4.1972381a,15000d","0.90, 0.89, 0.87, 0.89, 0.87, 0.84, 0.68","Synthetic","Tennis","0.990829944610596","0.983216881752014","Grass","Soccer","0.992078363895416","0.703819751739502","Basketball, Tennis, Baseball"
815,9750,"Tennis","box: (x1, y1) = (207,83), (x2, y2) = (233,2), width = 26 height = 61 image: width = 640, height = 640 original_ground_resolution = 0.4029639465652271, new ground_resolution = 0.4029639434036431 new_gps_location: 47.56221163320886, -122.2866649886693","https://earth.google.com/web/@47.56221163320886,-122.2866649886693,4.1972381a,15000d","0.90, 0.90, 0.87, 0.89, 0.88, 0.84, 0.58","Synthetic","Tennis","0.99604743719101","0.996289610862732","Synthetic","Basketball","0.990778088569641","0.464554995298386","Basketball, Tennis, Baseball"
816,9750,"Basketball","box: (x1, y1) = (358,79), (x2, y2) = (396,2), width = 38 height = 66 image: width = 640, height = 640 original_ground_resolution = 0.4029639465652271, new ground_resolution = 0.4029639434036431 new_gps_location: 47.56221407586953, -122.2860966664585","https://earth.google.com/web/@47.56221407586953,-122.2860966664585,4.1972381a,15000d","0.92, 0.90, 0.87, 0.88, 0.88, 0.74, 0.72","Synthetic","Basketball","0.999601185321808","0.538572788238525","Synthetic","Basketball","0.976809084415436","0.483487963676453","Basketball, Tennis, Baseball"
928,9750,"Baseball","box: (x1, y1) = (368,402), (x2, y2) = (483,2), width = 115 height = 113 image: width = 640, height = 640 original_ground_resolution = 0.4029639465652271, new ground_resolution = 0.4029639434036431 new_gps_location: 47.56136890848286, -122.28592291189722","https://earth.google.com/web/@47.56136890848286,-122.28592291189722,4.1972381a,15000d","0.96, 0.89, 0.86, 0.89, 0.89, 0.80","Grass","Baseball","0.733266294002533","0.618424654006958","Grass","Soccer","0.999805271625519","0.906270682811737","Tennis, Baseball"
929,9750,"Tennis","box: (x1, y1) = (160,83), (x2, y2) = (187,2), width = 27 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.4029639465652271, new ground_resolution = 0.4029639434036431 new_gps_location: 47.56221163320886, -122.28683512334388","https://earth.google.com/web/@47.56221163320886,-122.28683512334388,4.1972381a,15000d","0.92, 0.90, 0.87, 0.89, 0.88, 0.86, 0.54","Synthetic","Tennis","0.999718248844147","0.999835610389709","Synthetic","Basketball","0.990305066108704","0.818612277507782","Basketball, Tennis, Baseball"
930,9750,"Tennis","box: (x1, y1) = (244,84), (x2, y2) = (271,2), width = 27 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.4029639465652271, new ground_resolution = 0.4029639434036431 new_gps_location: 47.56220919054809, -122.28653105286166","https://earth.google.com/web/@47.56220919054809,-122.28653105286166,4.1972381a,15000d","0.90, 0.89, 0.87, 0.89, 0.87, 0.84, 0.68","Synthetic","Tennis","0.990829944610596","0.983216881752014","Grass","Soccer","0.992078363895416","0.703819751739502","Basketball, Tennis, Baseball"
931,9750,"Tennis","box: (x1, y1) = (207,83), (x2, y2) = (233,2), width = 26 height = 61 image: width = 640, height = 640 original_ground_resolution = 0.4029639465652271, new ground_resolution = 0.4029639434036431 new_gps_location: 47.56221163320886, -122.2866649886693","https://earth.google.com/web/@47.56221163320886,-122.2866649886693,4.1972381a,15000d","0.90, 0.90, 0.87, 0.89, 0.88, 0.84, 0.58","Synthetic","Tennis","0.99604743719101","0.996289610862732","Synthetic","Basketball","0.990778088569641","0.464554995298386","Basketball, Tennis, Baseball"
932,9750,"Basketball","box: (x1, y1) = (358,79), (x2, y2) = (396,2), width = 38 height = 66 image: width = 640, height = 640 original_ground_resolution = 0.4029639465652271, new ground_resolution = 0.4029639434036431 new_gps_location: 47.56221407586953, -122.2860966664585","https://earth.google.com/web/@47.56221407586953,-122.2860966664585,4.1972381a,15000d","0.92, 0.90, 0.87, 0.88, 0.88, 0.74, 0.72","Synthetic","Basketball","0.999601185321808","0.538572788238525","Synthetic","Basketball","0.976809084415436","0.483487963676453","Basketball, Tennis, Baseball"
817,9758,"Tennis","box: (x1, y1) = (116,168), (x2, y2) = (143,2), width = 27 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60761832616797, -122.31443029616874","https://earth.google.com/web/@47.60761832616797,-122.31443029616874,4.1972381a,15000d","0.89, 0.86, 0.86, 0.62","Synthetic","Tennis","0.667053997516632","0.691604852676392","Buildings","Buildings","0.982629060745239","0.943638563156128","Tennis, Stadium"
818,9758,"Tennis","box: (x1, y1) = (37,168), (x2, y2) = (63,2), width = 26 height = 57 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60762076458506, -122.3147160181443","https://earth.google.com/web/@47.60762076458506,-122.3147160181443,4.1972381a,15000d","0.86, 0.86, 0.86, 0.48","Synthetic","Tennis","0.999999165534973","0.999977231025696","Buildings","Buildings","0.981833398342133","0.943093657493591","Tennis, Stadium"
819,9758,"Tennis","box: (x1, y1) = (77,168), (x2, y2) = (102,2), width = 25 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60761832616797, -122.31457496552345","https://earth.google.com/web/@47.60761832616797,-122.31457496552345,4.1972381a,15000d","0.88, 0.86, 0.85, 0.58","Synthetic","Tennis","0.999935030937195","0.99903416633606","Buildings","Buildings","0.979783773422241","0.938422977924347","Tennis, Stadium"
820,9758,"Stadium","box: (x1, y1) = (12,278), (x2, y2) = (217,2), width = 205 height = 342 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.607003841439514, -122.31448454717675","https://earth.google.com/web/@47.607003841439514,-122.31448454717675,4.1972381a,15000d","0.87, 0.86, 0.82, 0.64","Grass","Soccer","0.998485863208771","0.935177326202393","Buildings","Buildings","0.96824437379837","0.925910770893097","Tennis, Stadium"
933,9758,"Tennis","box: (x1, y1) = (116,168), (x2, y2) = (143,2), width = 27 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60761832616797, -122.31443029616874","https://earth.google.com/web/@47.60761832616797,-122.31443029616874,4.1972381a,15000d","0.89, 0.86, 0.86, 0.62","Synthetic","Tennis","0.667053997516632","0.691604852676392","Buildings","Buildings","0.982629060745239","0.943638563156128","Tennis, Stadium"
934,9758,"Tennis","box: (x1, y1) = (37,168), (x2, y2) = (63,2), width = 26 height = 57 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60762076458506, -122.3147160181443","https://earth.google.com/web/@47.60762076458506,-122.3147160181443,4.1972381a,15000d","0.86, 0.86, 0.86, 0.48","Synthetic","Tennis","0.999999165534973","0.999977231025696","Buildings","Buildings","0.981833398342133","0.943093657493591","Tennis, Stadium"
935,9758,"Tennis","box: (x1, y1) = (77,168), (x2, y2) = (102,2), width = 25 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60761832616797, -122.31457496552345","https://earth.google.com/web/@47.60761832616797,-122.31457496552345,4.1972381a,15000d","0.88, 0.86, 0.85, 0.58","Synthetic","Tennis","0.999935030937195","0.99903416633606","Buildings","Buildings","0.979783773422241","0.938422977924347","Tennis, Stadium"
936,9758,"Stadium","box: (x1, y1) = (12,278), (x2, y2) = (217,2), width = 205 height = 342 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.607003841439514, -122.31448454717675","https://earth.google.com/web/@47.607003841439514,-122.31448454717675,4.1972381a,15000d","0.87, 0.86, 0.82, 0.64","Grass","Soccer","0.998485863208771","0.935177326202393","Buildings","Buildings","0.96824437379837","0.925910770893097","Tennis, Stadium"
821,9759,"Baseball","box: (x1, y1) = (222,511), (x2, y2) = (305,2), width = 83 height = 82 image: width = 640, height = 640 original_ground_resolution = 0.40253830399113505, new ground_resolution = 0.40253830083289055 new_gps_location: 47.61645299074634, -122.31933311559558","https://earth.google.com/web/@47.61645299074634,-122.31933311559558,4.1972381a,15000d","0.83, 0.57","Buildings","Buildings","0.984026908874512","0.503249228000641","Buildings","Buildings","0.755008220672607","0.922152161598206","Basketball, Baseball"
937,9759,"Baseball","box: (x1, y1) = (222,511), (x2, y2) = (305,2), width = 83 height = 82 image: width = 640, height = 640 original_ground_resolution = 0.40253830399113505, new ground_resolution = 0.40253830083289055 new_gps_location: 47.61645299074634, -122.31933311559558","https://earth.google.com/web/@47.61645299074634,-122.31933311559558,4.1972381a,15000d","0.83, 0.57","Buildings","Buildings","0.984026908874512","0.503249228000641","Buildings","Buildings","0.755008220672607","0.922152161598206","Basketball, Baseball"
822,9760,"Baseball","box: (x1, y1) = (453,504), (x2, y2) = (536,2), width = 83 height = 82 image: width = 640, height = 640 original_ground_resolution = 0.40253848028962425, new ground_resolution = 0.4025384771313783 new_gps_location: 47.61644715313462, -122.31973740474835","https://earth.google.com/web/@47.61644715313462,-122.31973740474835,4.1972381a,15000d","0.85","Buildings","Buildings","0.964529454708099","0.847665667533875","Buildings","Buildings","0.727025091648102","0.520449042320251","Baseball"
823,9760,"Basketball","box: (x1, y1) = (385,499), (x2, y2) = (431,2), width = 46 height = 69 image: width = 640, height = 640 original_ground_resolution = 0.40253848028962425, new ground_resolution = 0.4025384771313783 new_gps_location: 47.61647640377934, -122.32004838630952","https://earth.google.com/web/@47.61647640377934,-122.32004838630952,4.1972381a,15000d","0.91","Buildings","Buildings","0.999907732009888","0.979279577732086","Buildings","Buildings","0.663909196853638","0.895652294158936","Baseball"
938,9760,"Baseball","box: (x1, y1) = (453,504), (x2, y2) = (536,2), width = 83 height = 82 image: width = 640, height = 640 original_ground_resolution = 0.40253848028962425, new ground_resolution = 0.4025384771313783 new_gps_location: 47.61644715313462, -122.31973740474835","https://earth.google.com/web/@47.61644715313462,-122.31973740474835,4.1972381a,15000d","0.85","Buildings","Buildings","0.964529454708099","0.847665667533875","Buildings","Buildings","0.727025091648102","0.520449042320251","Baseball"
939,9760,"Basketball","box: (x1, y1) = (385,499), (x2, y2) = (431,2), width = 46 height = 69 image: width = 640, height = 640 original_ground_resolution = 0.40253848028962425, new ground_resolution = 0.4025384771313783 new_gps_location: 47.61647640377934, -122.32004838630952","https://earth.google.com/web/@47.61647640377934,-122.32004838630952,4.1972381a,15000d","0.91","Buildings","Buildings","0.999907732009888","0.979279577732086","Buildings","Buildings","0.663909196853638","0.895652294158936","Baseball"
824,9764,"Soccer","box: (x1, y1) = (183,147), (x2, y2) = (430,2), width = 247 height = 348 image: width = 640, height = 640 original_ground_resolution = 0.40283800701549916, new ground_resolution = 0.40283800385490326 new_gps_location: 47.578074558842246, -122.38536366257502","https://earth.google.com/web/@47.578074558842246,-122.38536366257502,4.1972381a,15000d","0.86, 0.84","Turf","Soccer","1","1","Synthetic","Basketball","0.990836620330811","0.968854069709778","Tennis, Soccer"
825,9764,"Tennis","box: (x1, y1) = (356,49), (x2, y2) = (384,2), width = 28 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.40283800701549916, new ground_resolution = 0.40283800385490326 new_gps_location: 47.57866531569898, -122.38513206223205","https://earth.google.com/web/@47.57866531569898,-122.38513206223205,4.1972381a,15000d","0.89, 0.86, 0.56","Grass","Soccer","0.993451714515686","0.991193830966949","Synthetic","Basketball","0.986271262168884","0.921405076980591","Tennis, Baseball, Soccer"
940,9764,"Soccer","box: (x1, y1) = (183,147), (x2, y2) = (430,2), width = 247 height = 348 image: width = 640, height = 640 original_ground_resolution = 0.40283800701549916, new ground_resolution = 0.40283800385490326 new_gps_location: 47.578074558842246, -122.38536366257502","https://earth.google.com/web/@47.578074558842246,-122.38536366257502,4.1972381a,15000d","0.86, 0.84","Turf","Soccer","1","1","Synthetic","Basketball","0.990836620330811","0.968854069709778","Tennis, Soccer"
941,9764,"Tennis","box: (x1, y1) = (356,49), (x2, y2) = (384,2), width = 28 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.40283800701549916, new ground_resolution = 0.40283800385490326 new_gps_location: 47.57866531569898, -122.38513206223205","https://earth.google.com/web/@47.57866531569898,-122.38513206223205,4.1972381a,15000d","0.89, 0.86, 0.56","Grass","Soccer","0.993451714515686","0.991193830966949","Synthetic","Basketball","0.986271262168884","0.921405076980591","Tennis, Baseball, Soccer"
826,9765,"Tennis","box: (x1, y1) = (201,55), (x2, y2) = (239,2), width = 38 height = 64 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.57026826867483, -122.30831363343448","https://earth.google.com/web/@47.57026826867483,-122.30831363343448,4.1972381a,15000d","0.91, 0.89, 0.89, 0.82","Synthetic","Tennis","0.952473104000092","0.998871386051178","Synthetic","Basketball","0.999993801116943","0.973475873470306","Tennis"
827,9765,"Tennis","box: (x1, y1) = (237,48), (x2, y2) = (277,2), width = 40 height = 63 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.57028780397021, -122.30817971806373","https://earth.google.com/web/@47.57028780397021,-122.30817971806373,4.1972381a,15000d","0.91, 0.90, 0.55, 0.89, 0.77","Synthetic","Tennis","0.967250883579254","0.999422073364258","Synthetic","Basketball","0.999996066093445","0.988735616207123","Tennis, Soccer"
828,9765,"Baseball","box: (x1, y1) = (202,472), (x2, y2) = (273,2), width = 71 height = 66 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.56924753935382, -122.30825210475061","https://earth.google.com/web/@47.56924753935382,-122.30825210475061,4.1972381a,15000d","0.88, 0.71","Turf","Soccer","0.999954581260681","0.881065487861633","Turf","Soccer","0.988905906677246","0.567247629165649","Tennis"
829,9765,"Tennis","box: (x1, y1) = (234,168), (x2, y2) = (271,2), width = 37 height = 63 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.56999477377429, -122.30819781473544","https://earth.google.com/web/@47.56999477377429,-122.30819781473544,4.1972381a,15000d","0.90, 0.89, 0.89, 0.84","Synthetic","Tennis","0.995458722114563","0.895484149456024","Synthetic","Basketball","0.999764025211334","0.679787576198578","Tennis"
830,9765,"Baseball","box: (x1, y1) = (271,561), (x2, y2) = (340,2), width = 69 height = 58 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.56903997234502, -122.30800599001515","https://earth.google.com/web/@47.56903997234502,-122.30800599001515,4.1972381a,15000d","0.47","Turf","Soccer","0.999992966651917","0.954147577285767","Synthetic","Basketball","0.997939646244049","0.594556629657745","Golf"
831,9765,"Tennis","box: (x1, y1) = (271,162), (x2, y2) = (304,2), width = 33 height = 62 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.57000942532303, -122.30807113803336","https://earth.google.com/web/@47.57000942532303,-122.30807113803336,4.1972381a,15000d","0.90, 0.90, 0.89, 0.79","Synthetic","Tennis","0.99978119134903","0.901640951633453","Synthetic","Basketball","0.999928116798401","0.503506422042847","Tennis"
942,9765,"Tennis","box: (x1, y1) = (201,55), (x2, y2) = (239,2), width = 38 height = 64 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.57026826867483, -122.30831363343448","https://earth.google.com/web/@47.57026826867483,-122.30831363343448,4.1972381a,15000d","0.91, 0.89, 0.89, 0.82","Synthetic","Tennis","0.952473104000092","0.998871386051178","Synthetic","Basketball","0.999993801116943","0.973475873470306","Tennis"
943,9765,"Tennis","box: (x1, y1) = (237,48), (x2, y2) = (277,2), width = 40 height = 63 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.57028780397021, -122.30817971806373","https://earth.google.com/web/@47.57028780397021,-122.30817971806373,4.1972381a,15000d","0.91, 0.90, 0.55, 0.89, 0.77","Synthetic","Tennis","0.967250883579254","0.999422073364258","Synthetic","Basketball","0.999996066093445","0.988735616207123","Tennis, Soccer"
944,9765,"Baseball","box: (x1, y1) = (202,472), (x2, y2) = (273,2), width = 71 height = 66 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.56924753935382, -122.30825210475061","https://earth.google.com/web/@47.56924753935382,-122.30825210475061,4.1972381a,15000d","0.88, 0.71","Turf","Soccer","0.999954581260681","0.881065487861633","Turf","Soccer","0.988905906677246","0.567247629165649","Tennis"
945,9765,"Tennis","box: (x1, y1) = (234,168), (x2, y2) = (271,2), width = 37 height = 63 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.56999477377429, -122.30819781473544","https://earth.google.com/web/@47.56999477377429,-122.30819781473544,4.1972381a,15000d","0.90, 0.89, 0.89, 0.84","Synthetic","Tennis","0.995458722114563","0.895484149456024","Synthetic","Basketball","0.999764025211334","0.679787576198578","Tennis"
946,9765,"Baseball","box: (x1, y1) = (271,561), (x2, y2) = (340,2), width = 69 height = 58 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.56903997234502, -122.30800599001515","https://earth.google.com/web/@47.56903997234502,-122.30800599001515,4.1972381a,15000d","0.47","Turf","Soccer","0.999992966651917","0.954147577285767","Synthetic","Basketball","0.997939646244049","0.594556629657745","Golf"
947,9765,"Tennis","box: (x1, y1) = (271,162), (x2, y2) = (304,2), width = 33 height = 62 image: width = 640, height = 640 original_ground_resolution = 0.40290245946435005, new ground_resolution = 0.4029024563032485 new_gps_location: 47.57000942532303, -122.30807113803336","https://earth.google.com/web/@47.57000942532303,-122.30807113803336,4.1972381a,15000d","0.90, 0.90, 0.89, 0.79","Synthetic","Tennis","0.99978119134903","0.901640951633453","Synthetic","Basketball","0.999928116798401","0.503506422042847","Tennis"
832,9766,"Baseball","box: (x1, y1) = (205,197), (x2, y2) = (289,2), width = 84 height = 82 image: width = 640, height = 640 original_ground_resolution = 0.4025470457012116, new ground_resolution = 0.40254704254289836 new_gps_location: 47.6160828854891, -122.31930797833746","https://earth.google.com/web/@47.6160828854891,-122.31930797833746,4.1972381a,15000d","0.88","Turf","Soccer","1","0.990623891353607","Synthetic","Basketball","0.608800113201141","0.69462788105011","Baseball"
948,9766,"Baseball","box: (x1, y1) = (205,197), (x2, y2) = (289,2), width = 84 height = 82 image: width = 640, height = 640 original_ground_resolution = 0.4025470457012116, new ground_resolution = 0.40254704254289836 new_gps_location: 47.6160828854891, -122.31930797833746","https://earth.google.com/web/@47.6160828854891,-122.31930797833746,4.1972381a,15000d","0.88","Turf","Soccer","1","0.990623891353607","Synthetic","Basketball","0.608800113201141","0.69462788105011","Baseball"
833,9768,"Baseball","box: (x1, y1) = (0,315), (x2, y2) = (83,2), width = 83 height = 113 image: width = 640, height = 640 original_ground_resolution = 0.4029663833337806, new ground_resolution = 0.40296638017217745 new_gps_location: 47.5612646214462, -122.28517395449464","https://earth.google.com/web/@47.5612646214462,-122.28517395449464,4.1972381a,15000d","0.95, 0.89, 0.57, 0.83, 0.67","Synthetic","Basketball","0.775124609470367","0.712592899799347","Grass","Soccer","0.99338960647583","0.856824994087219","Tennis, Baseball"
949,9768,"Baseball","box: (x1, y1) = (0,315), (x2, y2) = (83,2), width = 83 height = 113 image: width = 640, height = 640 original_ground_resolution = 0.4029663833337806, new ground_resolution = 0.40296638017217745 new_gps_location: 47.5612646214462, -122.28517395449464","https://earth.google.com/web/@47.5612646214462,-122.28517395449464,4.1972381a,15000d","0.95, 0.89, 0.57, 0.83, 0.67","Synthetic","Basketball","0.775124609470367","0.712592899799347","Grass","Soccer","0.99338960647583","0.856824994087219","Tennis, Baseball"
834,9770,"Tennis","box: (x1, y1) = (215,299), (x2, y2) = (243,2), width = 28 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.4029515733136003, new ground_resolution = 0.40295157015211347 new_gps_location: 47.563295059722044, -122.36471369957434","https://earth.google.com/web/@47.563295059722044,-122.36471369957434,4.1972381a,15000d","0.87, 0.81","Synthetic","Tennis","0.916125118732452","0.994397163391113","Buildings","Buildings","0.993065595626831","0.774272263050079","Tennis"
950,9770,"Tennis","box: (x1, y1) = (215,299), (x2, y2) = (243,2), width = 28 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.4029515733136003, new ground_resolution = 0.40295157015211347 new_gps_location: 47.563295059722044, -122.36471369957434","https://earth.google.com/web/@47.563295059722044,-122.36471369957434,4.1972381a,15000d","0.87, 0.81","Synthetic","Tennis","0.916125118732452","0.994397163391113","Buildings","Buildings","0.993065595626831","0.774272263050079","Tennis"
835,9771,"Stadium","box: (x1, y1) = (158,319), (x2, y2) = (493,2), width = 335 height = 240 image: width = 640, height = 640 original_ground_resolution = 0.40230500093112853, new ground_resolution = 0.40230499777471446 new_gps_location: 47.64702596965349, -122.37848293016357","https://earth.google.com/web/@47.64702596965349,-122.37848293016357,4.1972381a,15000d","0.80, 0.67, 0.61","Turf","Soccer","0.999941468238831","0.997227728366852","Buildings","Buildings","0.886102020740509","0.614629745483398","Stadium, Baseball"
951,9771,"Stadium","box: (x1, y1) = (158,319), (x2, y2) = (493,2), width = 335 height = 240 image: width = 640, height = 640 original_ground_resolution = 0.40230500093112853, new ground_resolution = 0.40230499777471446 new_gps_location: 47.64702596965349, -122.37848293016357","https://earth.google.com/web/@47.64702596965349,-122.37848293016357,4.1972381a,15000d","0.80, 0.67, 0.61","Turf","Soccer","0.999941468238831","0.997227728366852","Buildings","Buildings","0.886102020740509","0.614629745483398","Stadium, Baseball"
836,9774,"Tennis","box: (x1, y1) = (318,81), (x2, y2) = (345,2), width = 27 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.4026153964956268, new ground_resolution = 0.4026153933367774 new_gps_location: 47.607515974186775, -122.31478531568824","https://earth.google.com/web/@47.607515974186775,-122.31478531568824,4.1972381a,15000d","0.88, 0.88, 0.87, 0.59","Synthetic","Tennis","0.999974131584167","0.950994908809662","Buildings","Buildings","0.931669950485229","0.918776035308838","Tennis, Stadium"
837,9774,"Tennis","box: (x1, y1) = (239,81), (x2, y2) = (265,2), width = 26 height = 58 image: width = 640, height = 640 original_ground_resolution = 0.4026153964956268, new ground_resolution = 0.4026153933367774 new_gps_location: 47.607515974186775, -122.31507103938178","https://earth.google.com/web/@47.607515974186775,-122.31507103938178,4.1972381a,15000d","0.90, 0.86, 0.86, 0.59","Synthetic","Tennis","0.999690055847168","0.888648748397827","Buildings","Buildings","0.896733582019806","0.910366356372833","Tennis, Stadium"
838,9774,"Tennis","box: (x1, y1) = (279,81), (x2, y2) = (304,2), width = 25 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.4026153964956268, new ground_resolution = 0.4026153933367774 new_gps_location: 47.607515974186775, -122.31492998591281","https://earth.google.com/web/@47.607515974186775,-122.31492998591281,4.1972381a,15000d","0.89, 0.87, 0.86, 0.53","Synthetic","Tennis","0.999938368797302","0.909211993217468","Buildings","Buildings","0.965226948261261","0.922675848007202","Tennis, Stadium"
839,9774,"Stadium","box: (x1, y1) = (214,195), (x2, y2) = (418,2), width = 204 height = 341 image: width = 640, height = 640 original_ground_resolution = 0.4026153964956268, new ground_resolution = 0.4026153933367774 new_gps_location: 47.606894169164875, -122.31483956702245","https://earth.google.com/web/@47.606894169164875,-122.31483956702245,4.1972381a,15000d","0.89, 0.86, 0.84, 0.66","Grass","Soccer","0.997802913188934","0.996562659740448","Buildings","Buildings","0.92090255022049","0.93036961555481","Tennis, Stadium"
952,9774,"Tennis","box: (x1, y1) = (318,81), (x2, y2) = (345,2), width = 27 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.4026153964956268, new ground_resolution = 0.4026153933367774 new_gps_location: 47.607515974186775, -122.31478531568824","https://earth.google.com/web/@47.607515974186775,-122.31478531568824,4.1972381a,15000d","0.88, 0.88, 0.87, 0.59","Synthetic","Tennis","0.999974131584167","0.950994908809662","Buildings","Buildings","0.931669950485229","0.918776035308838","Tennis, Stadium"
953,9774,"Tennis","box: (x1, y1) = (239,81), (x2, y2) = (265,2), width = 26 height = 58 image: width = 640, height = 640 original_ground_resolution = 0.4026153964956268, new ground_resolution = 0.4026153933367774 new_gps_location: 47.607515974186775, -122.31507103938178","https://earth.google.com/web/@47.607515974186775,-122.31507103938178,4.1972381a,15000d","0.90, 0.86, 0.86, 0.59","Synthetic","Tennis","0.999690055847168","0.888648748397827","Buildings","Buildings","0.896733582019806","0.910366356372833","Tennis, Stadium"
954,9774,"Tennis","box: (x1, y1) = (279,81), (x2, y2) = (304,2), width = 25 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.4026153964956268, new ground_resolution = 0.4026153933367774 new_gps_location: 47.607515974186775, -122.31492998591281","https://earth.google.com/web/@47.607515974186775,-122.31492998591281,4.1972381a,15000d","0.89, 0.87, 0.86, 0.53","Synthetic","Tennis","0.999938368797302","0.909211993217468","Buildings","Buildings","0.965226948261261","0.922675848007202","Tennis, Stadium"
955,9774,"Stadium","box: (x1, y1) = (214,195), (x2, y2) = (418,2), width = 204 height = 341 image: width = 640, height = 640 original_ground_resolution = 0.4026153964956268, new ground_resolution = 0.4026153933367774 new_gps_location: 47.606894169164875, -122.31483956702245","https://earth.google.com/web/@47.606894169164875,-122.31483956702245,4.1972381a,15000d","0.89, 0.86, 0.84, 0.66","Grass","Soccer","0.997802913188934","0.996562659740448","Buildings","Buildings","0.92090255022049","0.93036961555481","Tennis, Stadium"
840,9775,"Stadium","box: (x1, y1) = (374,480), (x2, y2) = (640,2), width = 266 height = 159 image: width = 640, height = 640 original_ground_resolution = 0.40230060672658097, new ground_resolution = 0.4023006035702013 new_gps_location: 47.64730431568232, -122.37908899549954","https://earth.google.com/web/@47.64730431568232,-122.37908899549954,4.1972381a,15000d","0.90, 0.72, 0.52","Buildings","Buildings","0.999948620796204","0.87833172082901","Buildings","Buildings","0.973144948482513","0.603472650051117","Stadium, Baseball"
956,9775,"Stadium","box: (x1, y1) = (374,480), (x2, y2) = (640,2), width = 266 height = 159 image: width = 640, height = 640 original_ground_resolution = 0.40230060672658097, new ground_resolution = 0.4023006035702013 new_gps_location: 47.64730431568232, -122.37908899549954","https://earth.google.com/web/@47.64730431568232,-122.37908899549954,4.1972381a,15000d","0.90, 0.72, 0.52","Buildings","Buildings","0.999948620796204","0.87833172082901","Buildings","Buildings","0.973144948482513","0.603472650051117","Stadium, Baseball"
